Format,ncats_qhts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Log_Conc_M,-9.011761791,-8.534640544,-8.057519287,-7.580398031,-7.103276777,-6.626155522,-6.149034267,-5.671913012,-5.194791758,-4.717670503,-4.240549248,,,,,,,,,,,,,,,
Fit_Output,Protocol Name,Sample ID,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111186-01,fluc,7.68662,-2.2,-48.198,-41.343,ClC1=CC=CC(=C1)C2=NOC3=C2C(=NC=N3)NC4CCCCC4,null,null,null,null,null,C660-0630,Sytravon,2016_CMTA_01,-5.1143,0.305,null,null,-2.2,null,15.55,7.999,54.135,-43.698,1.111,0.002,0.92,null,null,null,null,null,null,4.5,null,null,12.792,-41.343,-21.189,-22.765,null,null,null,null,null,null,null,null,XBPY88FN2FU8,FDDZLCPFDLLVRP,null,cmt1a-fu,mUvrqVywMQtyMvUMHm,null,null,null,null,null,null,null,328.8,24385765,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190250380,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,0,0,-0.393,12.792,8.44,1.409,6.933,-7.897,-17.84,-27.203,-41.343,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330927
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111186-01,nluc,8.624529,-2.2,-56.672,-43.003,ClC1=CC=CC(=C1)C2=NOC3=C2C(=NC=N3)NC4CCCCC4,null,null,null,null,null,C660-0630,Sytravon,2016_CMTA_01,-5.0643,0.302,null,null,-2.4,null,15.398,7.92,50.219,-54.183,0.5,0.026,0.812,null,null,null,null,null,null,2.489,null,null,7.217,-43.003,-50.532,-50.648,null,null,null,null,null,null,null,null,XBPY88FN2FU8,FDDZLCPFDLLVRP,null,cmt1a-fu,mUvrqVywMQtyMvUMHm,null,null,null,null,null,null,null,328.8,24385765,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190257981,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,7.217,0,4.619,-4.281,0,-22.885,-1.049,-11.921,-21.954,-30.56,-43.003,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331618
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111222-01,fluc,19.307916,-2.2,-42.26,-37.845,ClC1=CC=C(C=C1)C2=NOC3=C2C(=NC=N3)N4CCCCC4,null,null,null,null,null,C660-0679,Sytravon,2016_CMTA_01,-4.7143,0.294,null,null,-2.4,null,14.972,8.548,56.55,-40.087,3.132,0.03,0.801,null,null,null,null,null,null,2.173,null,null,18.704,-37.845,-8.267,-10.006,null,null,null,null,null,null,null,null,ALN4G4RATS59,GCCCHCLQFSGTRG,null,cmt1a-fu,pknvEWlrHmVHUNOTwU,null,null,null,null,null,null,null,314.8,24385801,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190248026,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,-8.682,5.067,0,0,0,0,18.704,0,2.407,-20.261,-37.845,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330500
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111267-01,fluc,17.208199,-2.2,-53.18,-50.751,CN1C(=O)OC2=C1C=CC(=C2)[S+]([O-])(=O)N3CCCC(C3)C(=O)N4CCN(CC4)C5=CC(=CC=C5)Cl,null,null,null,null,null,C648-0097,Sytravon,2016_CMTA_01,-4.7643,0.187,null,null,-2.4,null,9.178,4.479,63.608,-51.541,4.955,0.004,0.893,null,null,null,null,null,null,1.639,null,null,12.856,-50.751,-24.392,-21.046,null,null,null,null,null,null,null,null,5J2KF66MYQKS,XNJXRJQCPMDVAJ,null,cmt1a-fu,jKdIfNkJCCjTXYKRDM,null,null,null,null,null,null,null,519,24385846,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190244957,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,34.731596,10.555,1.355,2.775,1.848,-1.811,-6.653,-7.815,0,12.856,-33.636,-50.751,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330576
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111267-01,nluc,17.208199,-2.2,-74.503,-72.398,CN1C(=O)OC2=C1C=CC(=C2)[S+]([O-])(=O)N3CCCC(C3)C(=O)N4CCN(CC4)C5=CC(=CC=C5)Cl,null,null,null,null,null,C648-0097,Sytravon,2016_CMTA_01,-4.7643,0.187,null,null,-2.2,null,9.178,4.479,93.532,-73.69,3.99,0.002,0.971,null,null,null,null,null,null,0.813,null,null,21.133,-72.398,-35.891,-35.997,null,null,null,null,null,null,null,null,5J2KF66MYQKS,XNJXRJQCPMDVAJ,null,cmt1a-fu,jKdIfNkJCCjTXYKRDM,null,null,null,null,null,null,null,519,24385846,null,null,null,null,2,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190252558,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,20.751068,21.133,0,4.556,9.473,-3.206,-7.213,1.496,0,1.794,-45.979,-72.398,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331267
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111269-01,fluc,21.663838,-2.2,-102.269,-75.359,CN1C(=O)OC2=C1C=CC(=C2)[S+]([O-])(=O)N3CCCC(C3)C(=O)N4CCN(CC4)C5=CC=CC(=C5C)C,null,null,null,null,null,C648-0100,Sytravon,2016_CMTA_01,-4.6643,0.178,null,null,-2.2,null,9.097,4.385,84.105,-99.474,1.1,0,0.969,null,null,null,null,null,null,2.795,null,null,8.746,-75.359,-44.298,-42.826,null,null,null,null,null,null,null,null,CMBR9AMCX6FK,SQOHGTWMMXTWKQ,null,cmt1a-fu,gjWPnPRCUyMcoZmvTw,null,null,null,null,null,null,null,512.6,24385848,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190248037,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,21.873008,8.746,4.553,0,0,0,0,1.955,0.813,-27.254,-39.649,-75.359,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330683
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111449-01,fluc,19.307916,-2.2,-75.334,-58.705,ClC1=CC=CC(=C1)N2CCN(CC2)C3=NC=NC4=C3N=C5CCCCC[N]45,null,null,null,null,null,C660-0372,Sytravon,2016_CMTA_01,-4.7143,0.24,null,null,-2.2,null,12.309,9.395,72.251,-74.059,1.111,0.001,0.934,null,null,null,null,null,null,1.275,null,null,13.546,-58.705,-38.076,-37.937,null,null,null,null,null,null,null,null,KM4AA66KUFFP,QPACBLSTNVVNKP,null,cmt1a-fu,xtwcIMHdeekDGzWayL,null,null,null,null,null,null,null,382.9,24386028,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190247223,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,37.298363,0,13.546,-5.401,3.099,1.609,-6.586,0,-6.557,-16.565,-33.63,-58.705,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330846
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111466-01,fluc,12.182472,-2.2,-89.84,-79.103,CCC1=C(NC(=O)CN2C(=O)N(CCC3=CC=CC=C3)C(=O)C4=C2C5=C(S4)C=CC=C5)C=CC=C1,null,null,null,null,null,C688-1035,Sytravon,2016_CMTA_01,-4.9143,0.193,null,null,-2.2,null,10.16,5.011,91.528,-85.916,1.967,0.021,0.966,null,null,null,null,null,null,3.924,null,null,12.425,-79.103,-43.598,-43.072,null,null,null,null,null,null,null,null,MWU4FCQMFUD4,BZJZPPOZGIOQOU,null,cmt1a-fu,KjPHFbJHdUmlMXhgvJ,null,null,null,null,null,null,null,483.6,24386045,null,null,null,null,0,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190248488,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,14.413463,-32.54,0,8.497,8.731,-0.064,12.425,-5.501,-3.387,-9.88,-62.717,-79.103,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330380
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111510-01,fluc,7.68662,-2.2,-52.199,-10.229,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=C(OC3=C2C=CC=C3)C(=O)NC4=CC=CC=C4F,null,null,null,null,null,C686-0517,Sytravon,2016_CMTA_01,-5.1143,0.206,null,null,-2.4,null,11.009,5.309,69.099,-46.699,2.72,0.048,0.793,null,null,null,null,null,null,5.5,null,null,24.425,-44.674,1.977,-19.306,null,null,null,null,null,null,null,null,X72K6FFMXXKF,PBZOPKAQZHVUOE,null,cmt1a-fu,twqPgCkrJRQuabAGeL,null,null,null,null,null,null,null,464.4,24386089,null,null,null,null,0,11,1,null,null,104113,0 0 0 0 0 0 0 0 0 0 1,1,1,12:47.0,null,null,null,null,null,null,null,190250248,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,0,-8.333,6.884,8.138,0,24.425,6.532,3.532,-14.662,-44.674,-10.229,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330579
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111574-01,fluc,6.850707,-2.2,-77.706,-51.506,CCOC1=CC=CC=C1C(=O)NC2=C(OC3=C2C=CC=C3)C(=O)NC4=CC=C(F)C=C4,null,null,null,null,null,C686-0745,Sytravon,2016_CMTA_01,-5.1643,0.229,null,null,-2.2,null,12.339,6.632,65.996,-67.907,0.6,0.002,0.919,null,null,null,null,null,null,9.8,null,null,14.49,-51.506,-40.092,-38.939,null,null,null,null,null,null,null,null,VHDH2P32BWA7,BGMUUCMKAOHCFU,null,cmt1a-fu,LWjRrWtjKOtcDrnMZw,null,null,null,null,null,null,null,418.4,24386153,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190248059,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,37.931174,14.49,-1.202,10.076,12.079,3.165,6.424,-17.429,-6.973,-31.998,-39.703,-51.506,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330544
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00111574-01,nluc,4.322504,-2.2,-94.143,-78.685,CCOC1=CC=CC=C1C(=O)NC2=C(OC3=C2C=CC=C3)C(=O)NC4=CC=C(F)C=C4,null,null,null,null,null,C686-0745,Sytravon,2016_CMTA_01,-5.3643,0.238,null,null,-2.2,null,12.817,6.889,91.956,-86.643,0.8,0.017,0.928,null,null,null,null,null,null,7.5,null,null,13.271,-78.685,-73.877,-76.355,null,null,null,null,null,null,null,null,VHDH2P32BWA7,BGMUUCMKAOHCFU,null,cmt1a-fu,LWjRrWtjKOtcDrnMZw,null,null,null,null,null,null,null,418.4,24386153,null,null,null,null,2,11,1,null,null,104113,0 1 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190255660,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,6.37471,9.677,-22.881,13.271,-1.226,6.715,-11.085,-7.28,-15.003,-62.551,-54.683,-78.685,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331235
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00112030-01,fluc,10.857639,-2.2,-62.997,-58.291,CC1=CC=C(C)C\2=C1SC3=C(C=C(C=C3)C(=O)NCCC4=CC=C(Cl)C=C4)\N=C2C,null,null,null,null,null,C700-0840,Sytravon,2016_CMTA_01,-4.9643,0.227,null,null,-2.2,null,11.41,7.425,64.467,-63.443,1.331,0.002,0.919,null,null,null,null,null,null,-0.447,null,null,6.176,-58.291,-49.466,-50.178,null,null,null,null,null,null,null,null,XS9K8KUBQP8X,NSDVFVILTZCQNT,null,cmt1a-fu,xScMBEBtuDJlgTRSfD,null,null,null,null,null,null,null,435,24386609,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190246981,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,29.129282,0,-1.483,-15.33,4.695,6.176,0,0,-1.555,-26.374,-40.688,-58.291,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330300
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00112291-01,fluc,21.663838,-2.2,-77.392,-72.662,COC1=CC=C(NC(=O)C2=CC3=C(S2)C4=C(C)C=CC=C4OC3)C=C1Cl,null,null,null,null,null,C712-0016,Sytravon,2016_CMTA_01,-4.6643,0.246,null,null,-2.4,null,12.085,6.145,91.517,-78.043,1.928,0.019,0.831,null,null,null,null,null,null,-0.652,null,null,18.854,-72.662,-34.425,-39.108,null,null,null,null,null,null,null,null,BU3FRKD7PK8X,CLKYIKMAEJGCRA,null,cmt1a-fu,zobhfIChYlZrnGqXxy,null,null,null,null,null,null,null,385.9,24386870,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190250457,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,29.240108,-19.809,0,-0.739,-2.758,-6.616,9.216,18.854,1.836,-15.764,-29.98,-72.662,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330439
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00112371-01,fluc,21.663838,-2.2,-44.51,-37.887,COC1=C(OC)C=C(C=C1)C2CC(=O)N(CC(=O)NC3=CC=CC(=C3C)C)C4=C(S2)C=CC=C4,null,null,null,null,null,C714-0337,Sytravon,2016_CMTA_01,-4.6643,0.188,null,null,-2.4,null,9.785,5.001,38.991,-48.51,1.21,0.033,0.794,null,null,null,null,null,null,-4,null,null,1.105,-37.887,-46.673,-42.656,null,null,null,null,null,null,null,null,WAF46UKUP72G,BQMBATMACARKCR,null,cmt1a-fu,zBrxYLNVpGTUyDEjUq,null,null,null,null,null,null,null,476.6,24386950,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190244418,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,0,0,-15.499,-0.547,-9.699,1.105,-11.184,-8.965,-7.784,-26.328,-37.887,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330887
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00113175-01,nluc,21.663838,-2.2,-46.787,-48.472,CCC1=C(NC(=O)CN2\N=C(CC)/[N]3C(=CC4=C3C=CS4)C2=O)C=CC=C1,null,null,null,null,null,C785-1783,Sytravon,2016_CMTA_01,-4.6643,0.237,null,null,-2.2,null,12.256,4.908,57.461,-46.533,3.929,0.001,0.933,null,null,null,null,null,null,0.254,null,null,8.989,-48.472,-18.338,-18.444,null,null,null,null,null,null,null,null,59XTHSTAMZP5,OUZMRCDWRROYRV,null,cmt1a-fu,JhAohYfTaklURyWKsx,null,null,null,null,null,null,null,380.5,24387754,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190252701,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,0,0,0,2.434,0,0.321,-7.976,0,8.989,-18.019,-48.472,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331601
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00113231-01,fluc,10.857639,-2.2,-59.852,-52.377,CC1=CC=C(CCNC(=O)C2CCN(CC2)C3=NN=C(S3)[N]4C=CC=C4CNC5=CC=C(C)C=C5)C=C1,null,null,null,null,null,C794-1674,Sytravon,2016_CMTA_01,-4.9643,0.184,null,null,-2.4,null,9.643,4.8,67.742,-58.126,1.222,0.013,0.852,null,null,null,null,null,null,1.726,null,null,15.365,-52.377,-35.509,-38.024,null,null,null,null,null,null,null,null,1PHSPJ6P9DCR,WNUUXMKWWHCELF,null,cmt1a-fu,UPTMBalGOLdqWIqkDT,null,null,null,null,null,null,null,514.7,24387810,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190247597,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,48.019224,-7.249,15.365,-0.803,2.838,-10.787,2.747,11.823,-10.555,-18.951,-36.305,-52.377,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330511
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00113231-01,nluc,19.307916,-2.2,-95.86,-66.396,CC1=CC=C(CCNC(=O)C2CCN(CC2)C3=NN=C(S3)[N]4C=CC=C4CNC5=CC=C(C)C=C5)C=C1,null,null,null,null,null,C794-1674,Sytravon,2016_CMTA_01,-4.7143,0.175,null,null,-2.2,null,9.158,4.558,86.853,-87.36,1,0.001,0.929,null,null,null,null,null,null,8.5,null,null,20.457,-66.396,-13.633,-17.715,null,null,null,null,null,null,null,null,1PHSPJ6P9DCR,WNUUXMKWWHCELF,null,cmt1a-fu,UPTMBalGOLdqWIqkDT,null,null,null,null,null,null,null,514.7,24387810,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190255198,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,25.840299,-3.625,20.457,4.93,8.404,5.752,11.051,9.91,-1.199,-21.244,-31.671,-66.396,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331202
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00114317-01,nluc,19.307916,-2.2,-66.195,-44.788,CC1=CC=C(C[N]2C(=C3\C=N/N(CC(=O)NCC4=CC=CC=C4)C(=O)C3=C2C)C)C=C1,null,null,null,null,null,C891-1173,Sytravon,2016_CMTA_01,-4.7143,0.209,null,null,5,null,11.371,7.057,79.001,-49.795,2.303,0.046,0.788,null,null,null,null,null,null,16.4,null,null,34.213,-44.788,42.181,45.471,null,null,null,null,null,null,null,null,J37H13LG1XJV,QCEWNGXZZQEPST,null,cmt1a-fu,XCPCYHxZVyTOmdtyEY,null,null,null,null,null,null,null,414.5,24388896,null,null,null,null,2,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190257860,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,31.41,0,34.213,17.832,2.398,10.368,30.11,21.652,10.35,-16.162,-44.788,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331119
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00114427-01,fluc,17.208199,-2.2,-54.999,-51.973,CC1=C2\C=N/N(CC(=O)NCC3=CC=CC=C3)C(=O)C2=C(C)[N]1CC4=CC(=CC=C4)Cl,null,null,null,null,null,C891-2262,Sytravon,2016_CMTA_01,-4.7643,0.211,null,null,-2.4,null,10.952,7.132,76.359,-55.745,1.989,0.047,0.893,null,null,null,null,null,null,-0.746,null,null,24.386,-51.973,-30.943,-33.781,null,null,null,null,null,null,null,null,F16U2PS27WWA,DUFSNFQDHPCDQY,null,cmt1a-fu,vnyPkgbDSfKEeMNPWU,null,null,null,null,null,null,null,434.9,24389006,null,null,null,null,0,11,1,null,null,104113,1 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190248906,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,51.078375,24.386,-10.397,2.466,2.386,0,0,-8.669,10.482,-10.373,-30.002,-51.973,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330894
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00115481-01,fluc,19.307916,-2.2,-77.749,-64.835,COC1=CC=C(C=C1)C2=NOC(=N2)CSC3=NN=C([N]3C4=CC(=C(C)C=C4)C)C5=CC=NC=C5,null,null,null,null,null,D065-0039,Sytravon,2016_CMTA_01,-4.7143,0.19,null,null,-2.4,null,10.017,4.024,80.536,-77.802,1.248,0.008,0.869,null,null,null,null,null,null,-0.054,null,null,15.701,-64.835,-47.03,-43.968,null,null,null,null,null,null,null,null,1KUX4R55UPTB,IXWRWNRTAAMJEY,null,cmt1a-fu,XfywboSxJiucatSbJa,null,null,null,null,null,null,null,470.5,24390060,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190245969,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,30.906786,15.701,-15.272,-0.941,-1.645,6.055,2.49,-9.95,-0.911,-19.157,-34.724,-64.835,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330559
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00116077-01,fluc,21.663838,-2.2,-43.721,-44.963,CC1=C(C[N]2N=NC3=C2N=C(N=C3O)C4CCN(CC4)C(=O)C5=CC=C(F)C=C5)C=CC=C1,null,null,null,null,null,D122-0062,Sytravon,2016_CMTA_01,-4.6643,0.194,null,null,-2.4,null,10.444,4.802,54.937,-45.715,3.512,0.027,0.81,null,null,null,null,null,null,-1.994,null,null,9.974,-44.963,-29.28,-28.14,null,null,null,null,null,null,null,null,R8LW7HA1LPVV,DJJPREJGTZIKEE,null,cmt1a-fu,udmRIhEFyjyUqzMtkl,null,null,null,null,null,null,null,446.5,24390656,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190244187,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,null,1.749,-10.323,-3.149,-15.565,9.974,1.194,-0.781,0,0,-21.155,-44.963,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330883
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00116499-01,fluc,24.307227,-2.2,-57.797,-46.926,COC1=CC=C(C=C1)N2CCN(CC2)C3=C4CCCC4=NC5=NN=C[N]35,null,null,null,null,null,D150-0112,Sytravon,2016_CMTA_01,-4.6143,0.244,null,null,-2.4,null,13.164,7.835,70.286,-52.797,1.885,0.046,0.768,null,null,null,null,null,null,5,null,null,23.361,-46.926,-1.64,-0.787,null,null,null,null,null,null,null,null,7P16B1NSXUP8,SWHSSYIKJUDPTF,null,cmt1a-fu,uxNOCWEXUDlOmyFeIG,null,null,null,null,null,null,null,350.4,24391078,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190250699,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,57.5,7.109,0,23.361,0,2.208,11.234,-9.094,7.773,-6.954,-12.111,-46.926,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330812
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00117326-01,fluc,30.600985,-2.2,-79.339,-78.804,CCOC1=CC2=C(C=C1)N=C(NC(=O)C3=C(Cl)C=NC(=N3)SC(C)C)S2,null,null,null,null,null,D233-0814,Sytravon,2016_CMTA_01,-4.5143,0.238,null,null,-2.4,null,11.037,3.455,86.823,-85.522,4.095,0.029,0.803,null,null,null,null,null,null,-6.182,null,null,8.019,-78.804,-54.86,-52.019,null,null,null,null,null,null,null,null,WX5RNA6B6LA7,WNXKUAWTPVUVKG,null,cmt1a-fu,WSlbDioltXTIVPYBqY,null,null,null,null,null,null,null,408.9,24391905,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190249335,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,33.265521,5.388,-8.601,-15.511,-30.796,-5.458,-10.496,3.382,8.019,-2.271,-16.594,-78.804,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330412
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00117949-01,fluc,24.307227,-2.2,-73.334,-63.136,C[N]1N=NN=C1SCCCNCC2=CC=CC=C2OCC3=C(Cl)C=CC=C3,null,null,null,null,null,D272-0503,Sytravon,2016_CMTA_01,-4.6143,0.235,null,null,-2.4,null,11.421,4.865,91.433,-66.906,4.095,0.029,0.804,null,null,null,null,null,null,6.428,null,null,28.298,-63.136,5.067,3.911,null,null,null,null,null,null,null,null,LRYCB3D3AF43,SFSBCXRYJTZJKA,null,cmt1a-fu,HnceIfdXeuAOziHFDR,null,null,null,null,null,null,null,403.9,24392528,null,null,null,null,0,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190249599,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,31.676463,0.009,2.843,15.589,0.658,28.298,0,10.364,-12.56,9.881,-12.962,-63.136,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229330368
1,cmt1a-syt-fu-manuscript-cr-C9F2sN,NCGC00118429-01,nluc,19.307916,-2.2,-57.859,-57.746,CC[N]1C(=NC2=C1C=CC(=C2)NC(=O)COC3=CC=CC=C3C(C)(C)C)CN4CCCCC4,null,null,null,null,null,D305-1268,Sytravon,2016_CMTA_01,-4.7143,0.196,null,null,-2.4,null,10.506,7.768,71.742,-58.034,3.929,0.024,0.817,null,null,null,null,null,null,-0.174,null,null,13.997,-57.746,-25.654,-28.434,null,null,null,null,null,null,null,null,VKGZFN8Z3TD1,VUQOWQPZKIYUEH,null,cmt1a-fu,POKZmwPsdHavGrJbcM,null,null,null,null,null,null,null,448.6,24393008,null,null,null,null,2,11,0,null,null,104113,0 0 0 0 0 0 0 0 0 0 0,1,1,12:47.0,null,null,null,null,null,null,null,190255429,cmt1a-syt-fu-manusc-npm,null,BRAISTEDJC,30.747825,-9.651,13.997,0,4.415,0.973,-3.9,-19.05,7.585,4.002,-28.153,-57.746,null,null,null,null,null,null,null,null,null,null,null,null,null,null,229331468
